batch_id,production_date,plant,production_line,vehicle_model,shift,units_produced,defective_units,defect_category,rework_units,scrap_units,downtime_minutes,cycle_time_seconds,quality_score,supplier_id,component_category,inspection_status,temperature_c,operator_team,notes
BATCH-01305,2025-04-17,Plant 01,Line 4,Veloce S,Afternoon,89,2,Mechanical,2,0,29.55,85.89,95.43,SUP-06,Interior,Passed,23.4,Team Alpha,Supplier component verification required.
BATCH-00511,2025-12-04,Plant 02,Line 4,Strada X,Night,93,0,None,0,0,41.32,79.36,95.94,SUP-08,Body,Passed,23.3,Team Delta,
BATCH-00273,2025-01-12,Plant 01,Line 1,Strada X,Morning,100,3,Paint,3,0,48.21,89.78,92.73,SUP-07,Interior,Review,22.4,Team Alpha,Routine quality inspection completed.
BATCH-01696,2025-06-18,Plant 02,Line 3,Eterna,Morning,67,4,Assembly,1,2,21.04,69.23,93.22,SUP-07,Electronics,Failed,21.2,Team Alpha,Minor process adjustment performed.
BATCH-00560,2025-10-04,Plant 01,Line 2,Aquila GT,Morning,85,2,Mechanical,1,1,45.76,89.86,96.75,SUP-02,Interior,Passed,21.2,Team Delta,
BATCH-00514,2025-07-23,Plant 02,Line 1,Eterna,Afternoon,114,2,Assembly,1,0,9.84,91.82,94.49,SUP-11,Interior,Passed,21.3,Team Delta,Routine quality inspection completed.
BATCH-01462,2025-11-14,Plant 02,Line 1,Eterna,Night,80,0,None,0,0,25.34,80.22,98.46,SUP-09,Electronics,Passed,24.3,Team Beta,Production line calibration completed.
BATCH-01961,2025-03-06,Plant 02,Line 4,Aquila GT,Night,88,0,None,0,0,52.8,84.3,97.62,SUP-02,Powertrain,Passed,17.6,Team Gamma,
BATCH-01956,2025-03-08,Plant 02,Line 4,Aquila GT,Night,98,4,Paint,2,1,5.13,76.29,94.25,SUP-09,Suspension,Failed,18.9,Team Gamma,Routine quality inspection completed.
BATCH-00423,2025-09-30,Plant 01,Line 3,Eterna,Afternoon,48,2,Interior,0,0,44.62,83.96,91.96,SUP-03,Suspension,Failed,22.5,Team Alpha,
BATCH-01287,2025-01-02,Plant 02,Line 3,Aquila GT,Night,66,2,Interior,1,1,64.71,85.62,93.18,SUP-10,Suspension,Review,23.7,Team Alpha,Routine quality inspection completed.
BATCH-01778,2025-03-29,Plant 02,Line 1,Aquila GT,Afternoon,91,2,Mechanical,0,0,37.9,82.86,96.96,SUP-12,Powertrain,Passed,23.8,Team Beta,Minor process adjustment performed.
BATCH-01025,2025-02-10,Plant 02,Line 2,Eterna,Afternoon,62,2,Mechanical,0,2,30.44,82.08,93.33,SUP-12,Braking,Review,23.7,Team Gamma,Production line calibration completed.
BATCH-01965,2025-10-16,Plant 02,Line 4,Eterna,Night,62,3,Dimensional,1,0,32.34,84.71,89.98,SUP-03,Powertrain,Failed,23.5,Team Beta,
BATCH-01623,2025-08-20,Plant 01,Line 3,Veloce S,Night,84,1,Paint,1,0,43.59,92.6,97.18,SUP-01,Suspension,Passed,20.9,Team Delta,
BATCH-01879,2025-05-25,Plant 01,Line 2,Eterna,Afternoon,108,1,Assembly,0,1,15.6,81.33,96.37,SUP-03,Braking,Passed,20.8,Team Alpha,
BATCH-01904,2025-04-15,Plant 01,Line 2,Veloce S,Afternoon,62,0,None,0,0,56.7,77.39,96.5,SUP-03,Braking,Passed,26.3,Team Beta,
BATCH-01355,2025-11-08,Plant 02,Line 1,Strada X,Afternoon,59,2,Electronics,0,0,37.55,91.39,94.41,SUP-08,Interior,Review,23.4,Team Alpha,Production line calibration completed.
BATCH-01547,2025-10-21,Plant 02,Line 4,Aquila GT,Night,78,0,None,0,0,17.38,65.1,99.59,SUP-03,Braking,Passed,23.4,Team Delta,Routine quality inspection completed.
BATCH-00107,2025-01-20,Plant 02,Line 2,Strada X,Morning,120,1,Assembly,0,0,34.34,82.07,96.37,SUP-06,Electronics,Passed,22.0,Team Gamma,Supplier component verification required.
BATCH-01936,2025-10-29,Plant 02,Line 3,Veloce S,Night,75,2,Paint,0,0,31.92,80.2,93.53,SUP-11,Electronics,Review,24.6,Team Gamma,Minor process adjustment performed.
BATCH-00183,2025-12-19,Plant 02,Line 1,Veloce S,Night,107,3,Interior,1,1,0.0,82.96,95.5,SUP-02,Suspension,Review,23.1,Team Delta,Supplier component verification required.
BATCH-00124,2025-03-15,Plant 02,Line 3,Veloce S,Night,90,2,Mechanical,0,2,15.53,87.64,93.73,SUP-06,Braking,Review,20.6,Team Alpha,
BATCH-00382,2025-04-20,Plant 02,Line 2,Veloce S,Morning,82,3,Interior,3,0,32.35,74.44,93.8,SUP-11,Interior,Review,22.7,Team Alpha,
BATCH-01106,2025-01-13,Plant 02,Line 1,Strada X,Night,103,1,Dimensional,0,0,30.41,80.56,97.18,SUP-11,Electronics,Passed,17.6,Team Gamma,Supplier component verification required.
BATCH-01068,2025-08-06,Plant 02,Line 3,Veloce S,Night,94,0,None,0,0,5.12,82.58,99.04,SUP-01,Suspension,Passed,24.0,Team Beta,Minor process adjustment performed.
BATCH-00879,2025-06-13,Plant 02,Line 4,Veloce S,Night,104,4,Assembly,2,0,,88.1,92.47,SUP-04,Body,Review,25.3,Team Delta,
BATCH-00331,2025-04-18,Plant 02,Line 3,Strada X,Morning,120,1,Interior,0,1,41.23,63.03,113.55,SUP-08,Interior,Passed,21.2,Team Gamma,
BATCH-00303,2025-01-07,Plant 02,Line 3,Aquila GT,Afternoon,118,3,Interior,3,0,45.19,82.17,95.28,SUP-06,Body,Review,17.3,Team Gamma,Supplier component verification required.
BATCH-01343,2025-01-09,Plant 02,Line 2,Strada X,Afternoon,74,1,Assembly,0,0,36.73,69.15,95.19,SUP-02,Suspension,Passed,23.6,Team Alpha,
BATCH-00198,2025-11-21,Plant 02,Line 1,Eterna,Afternoon,89,3,Interior,0,3,37.74,81.21,95.43,SUP-05,Body,Review,20.5,Team Gamma,Production line calibration completed.
BATCH-00383,2025-11-17,Plant 01,Line 1,Strada X,Night,118,4,Interior,2,2,32.14,74.65,93.73,SUP-07,Braking,Review,23.5,Team Delta,
BATCH-01474,2025-03-08,Plant 01,Line 4,Aquila GT,Night,57,2,Paint,0,2,10.83,500.37,95.05,SUP-12,Interior,Review,21.8,Team Gamma,Minor process adjustment performed.
BATCH-01684,2025-04-20,Plant 01,Line 4,Strada X,Night,82,2,Assembly,2,0,31.33,88.04,96.53,SUP-10,Interior,Passed,20.3,Team Alpha,Routine quality inspection completed.
BATCH-01497,2025-06-05,Plant 01,Line 3,Strada X,Morning,71,0,None,0,0,8.75,86.13,97.27,SUP-03,Suspension,Passed,25.8,Team Delta,
BATCH-01188,2025-08-18,Plant 01,Line 3,Veloce S,Morning,50,1,Paint,1,0,26.64,89.52,96.79,SUP-05,Braking,Passed,21.5,Team Gamma,Minor process adjustment performed.
BATCH-00807,2025-12-09,Plant 02,Line 2,Aquila GT,Night,104,2,Interior,0,1,22.22,81.02,95.75,SUP-02,Electronics,Passed,20.7,Team Gamma,Supplier component verification required.
BATCH-00184,2025-06-19,Plant 01,Line 3,Strada X,Night,63,2,Interior,1,1,3.13,91.87,93.69,SUP-12,Suspension,Review,22.2,Team Gamma,Production line calibration completed.
BATCH-00979,2025-03-24,Plant 02,Line 2,Aquila GT,Morning,53,4,Dimensional,1,1,18.01,81.61,88.79,SUP-03,Braking,Failed,27.0,Team Delta,
BATCH-01584,2025-09-21,Plant 01,Line 3,Aquila GT,Afternoon,100,3,Interior,3,0,33.15,64.86,93.38,SUP-09,Body,Review,21.0,Team Alpha,Minor process adjustment performed.
BATCH-01916,2025-08-18,Plant 02,Line 3,Veloce S,Morning,45,2,Dimensional,2,0,38.64,89.23,92.87,SUP-03,Body,Failed,25.2,Team Delta,Minor process adjustment performed.
BATCH-00121,2025-10-05,Plant 02,Line 4,Aquila GT,Morning,82,0,None,0,0,17.93,78.21,96.49,SUP-09,Suspension,Passed,24.0,Team Beta,
BATCH-00482,2025-06-22,Plant 01,Line 1,Eterna,Night,92,2,Dimensional,1,0,45.16,89.5,92.99,SUP-10,Interior,Review,24.2,Team Delta,
BATCH-01877,2025-07-13,Plant 01,Line 4,Eterna,Morning,46,2,Paint,2,0,32.92,94.6,93.59,SUP-07,Powertrain,Failed,20.8,Team Beta,
BATCH-00772,2025-05-22,Plant 02,Line 3,Strada X,Night,52,0,None,0,0,6.39,79.91,98.22,SUP-12,Braking,Passed,24.1,Team Delta,
BATCH-00040,2025-05-29,Plant 01,Line 3,Veloce S,Afternoon,63,2,Interior,2,0,52.23,75.07,94.6,SUP-11,Braking,Review,24.3,Team Delta,
BATCH-00414,2025-05-18,Plant 01,Line 1,Strada X,Morning,100,1,Interior,0,1,25.84,80.67,95.49,SUP-09,Interior,Passed,21.6,Team Beta,
BATCH-00990,2025-09-20,Plant 01,Line 4,Veloce S,Afternoon,105,0,None,0,0,50.98,94.42,96.83,SUP-03,Interior,Passed,20.3,Team Alpha,Routine quality inspection completed.
BATCH-01074,2025-12-10,Plant 01,Line 1,Veloce S,Night,101,3,Mechanical,1,1,37.15,79.79,93.48,SUP-07,Suspension,Review,20.6,Team Alpha,Routine quality inspection completed.
BATCH-00478,2025-06-09,Plant 01,Line 1,Strada X,Afternoon,49,2,Electronics,1,1,25.66,77.33,91.9,SUP-04,Body,Failed,21.8,Team Gamma,Routine quality inspection completed.
BATCH-00150,2025-05-30,Plant 01,Line 3,Strada X,Morning,111,2,Paint,2,0,38.79,79.21,97.65,SUP-06,Suspension,Passed,23.3,Team Beta,
BATCH-00375,2025-08-16,Plant 01,Line 2,Strada X,Afternoon,64,0,None,0,0,43.28,91.18,98.73,SUP-04,Body,Passed,18.8,Team Delta,Minor process adjustment performed.
BATCH-01278,2025-04-18,Plant 02,Line 3,Veloce S,Morning,56,0,None,0,0,50.79,86.71,99.29,SUP-01,Powertrain,Passed,19.5,Team Gamma,
BATCH-00934,2025-12-05,Plant 02,Line 2,Aquila GT,Night,46,0,None,0,0,43.38,62.0,97.23,SUP-03,Braking,Passed,25.5,Team Beta,Minor process adjustment performed.
BATCH-00388,2025-10-30,Plant 02,Line 2,Aquila GT,Night,105,2,Dimensional,0,0,5.25,72.18,97.07,SUP-08,Interior,Passed,18.7,Team Delta,
BATCH-01179,2025-03-03,Plant 01,Line 2,Aquila GT,Morning,70,1,Mechanical,1,0,36.44,81.37,95.29,SUP-07,Suspension,Passed,24.8,Team Beta,Supplier component verification required.
BATCH-01797,2025-12-25,Plant 02,Line 1,Strada X,Afternoon,53,1,Dimensional,1,0,22.57,92.88,97.2,SUP-08,Braking,Passed,19.7,Team Gamma,Production line calibration completed.
BATCH-00937,2025-07-19,Plant 02,Line 4,Eterna,Night,82,0,None,0,0,50.27,66.72,97.1,SUP-01,Body,Passed,21.2,Team Alpha,Production line calibration completed.
BATCH-01680,2025-04-27,Plant 01,Line 3,Aquila GT,Afternoon,82,2,Mechanical,1,0,12.74,90.98,95.05,SUP-07,Powertrain,Passed,25.0,Team Delta,Routine quality inspection completed.
BATCH-00091,2025-02-21,Plant 02,Line 2,Aquila GT,Morning,115,3,Interior,3,0,44.81,88.48,94.43,SUP-04,Interior,Review,18.5,Team Delta,
BATCH-00444,2025-03-07,Plant 01,Line 4,Aquila GT,Morning,110,1,Paint,0,1,8.17,97.54,96.03,SUP-06,Body,Passed,23.5,Team Delta,Minor process adjustment performed.
BATCH-00449,2025-12-14,Plant 02,Line 3,Aquila GT,Afternoon,82,2,Electronics,2,0,42.06,88.4,96.95,SUP-11,Interior,Passed,22.7,Team Beta,Minor process adjustment performed.
BATCH-00674,2025-05-11,Plant 01,Line 3,Aquila GT,Night,46,0,None,0,0,31.34,66.52,98.12,SUP-10,Powertrain,Passed,24.8,Team Beta,
BATCH-01237,2025-03-01,Plant 02,Line 3,Veloce S,Morning,85,5,Dimensional,4,1,32.15,82.37,91.75,SUP-09,Interior,Failed,21.4,Team Delta,Supplier component verification required.
BATCH-01948,2025-05-22,Plant 02,Line 4,Aquila GT,Night,93,1,Dimensional,0,1,22.54,84.32,97.03,SUP-12,Interior,Passed,21.1,Team Alpha,Supplier component verification required.
BATCH-00131,2025-09-23,Plant 02,Line 3,Veloce S,Afternoon,75,4,Assembly,0,2,39.4,81.2,90.63,SUP-05,Electronics,Failed,22.8,Team Beta,Supplier component verification required.
BATCH-00086,2025-11-30,Plant 01,Line 2,Eterna,Afternoon,52,0,None,0,0,7.49,82.78,97.18,SUP-11,Powertrain,Passed,20.7,Team Beta,
BATCH-00850,2025-05-24,Plant 02,Line 3,Aquila GT,Morning,62,1,Assembly,1,0,28.26,75.99,96.01,SUP-12,Interior,Passed,21.4,Team Delta,Routine quality inspection completed.
BATCH-01061,2025-12-24,Plant 02,Line 2,Strada X,Afternoon,69,1,Assembly,0,0,17.39,79.13,95.65,SUP-03,Powertrain,Passed,24.8,Team Beta,Routine quality inspection completed.
BATCH-00032,2025-06-19,Plant 01,Line 4,Strada X,Morning,49,0,None,0,0,42.4,91.69,97.82,SUP-07,Suspension,Passed,21.9,Team Alpha,Production line calibration completed.
BATCH-01523,2025-07-08,Plant 02,Line 3,Aquila GT,Night,81,1,Interior,1,0,48.53,95.65,96.34,SUP-05,Interior,Passed,24.5,Team Alpha,Minor process adjustment performed.
BATCH-00089,2025-12-28,Plant 01,Line 2,Veloce S,Afternoon,45,0,None,0,0,40.81,81.76,98.32,SUP-12,Interior,Passed,21.2,Team Beta,
BATCH-01479,2025-10-05,Plant 01,Line 1,Strada X,Morning,71,0,None,0,0,20.57,77.0,96.42,SUP-01,Suspension,Passed,22.3,Team Beta,Production line calibration completed.
BATCH-01878,2025-04-24,Plant 02,Line 2,Aquila GT,Night,85,3,Interior,0,0,45.91,80.45,93.03,SUP-01,Electronics,Review,24.5,Team Delta,Supplier component verification required.
BATCH-00046,2025-02-16,Plant 01,Line 2,Aquila GT,Night,74,6,Assembly,4,0,31.09,87.92,88.07,SUP-07,Electronics,Failed,19.0,Team Alpha,Production line calibration completed.
BATCH-00290,2025-12-04,Plant 02,Line 2,Veloce S,Night,54,2,Mechanical,1,0,9.15,86.27,95.35,SUP-03,Braking,Review,21.6,Team Delta,Routine quality inspection completed.
BATCH-01421,2025-04-17,Plant 02,Line 3,Eterna,Afternoon,72,3,Assembly,1,1,58.62,88.68,92.62,SUP-09,Interior,Failed,23.1,Team Delta,
BATCH-01687,2025-04-20,Plant 01,Line 1,Strada X,Night,74,0,None,0,0,41.81,92.08,95.88,SUP-05,Body,Passed,19.3,Team Delta,Production line calibration completed.
BATCH-00193,2025-03-11,Plant 01,Line 3,Aquila GT, Night ,113,8,Dimensional,0,2,34.13,83.92,87.98,SUP-04,Electronics,Failed,25.0,Team Gamma,
BATCH-00746,2025-06-04,Plant 01,Line 3,Strada X,Afternoon,71,2,Electronics,2,0,36.46,96.44,95.46,SUP-03,Interior,Review,19.1,Team Alpha,
BATCH-00162,2025-12-04,Plant 01,Line 3,Aquila GT,Afternoon,53,0,None,0,0,38.36,78.47,99.0,SUP-04,Suspension,Passed,19.8,Team Gamma,
BATCH-00474,2025-11-19,Plant 02,Line 3,Aquila GT,Night,100,3,Electronics,3,0,29.72,85.38,95.43,SUP-08,Braking,Review,23.1,Team Delta,
BATCH-01115,2025-04-18,Plant 01,Line 1,Eterna,Morning,95,1,Paint,1,0,26.01,109.42,97.14,SUP-05,Braking,Passed,25.2,Team Gamma,
BATCH-00080,2025-03-13,Plant 02,Line 3,Eterna,Night,65,2,Mechanical,0,1,25.11,74.51,93.63,SUP-11,Interior,Review,19.6,Team Gamma,
BATCH-00207,2025-12-25,Plant 01,Line 3,Eterna,Morning,97,3,Mechanical,2,0,39.66,85.46,94.11,SUP-05,Interior,Review,26.8,Team Delta,Production line calibration completed.
BATCH-00758,2025-10-10,Plant 01,Line 1,Eterna,Night,94,3,Dimensional,3,0,23.64,90.69,93.2,SUP-11,Electronics,Review,22.9,Team Alpha,
BATCH-01542,2025-10-23,Plant 01,Line 3,Eterna,Morning,120,3,Dimensional,0,0,48.5,64.32,92.92,SUP-12,Powertrain,Review,22.1,Team Delta,
BATCH-01582,2025-01-29,Plant 01,Line 2,Veloce S,Night,55,1,Paint,1,0,36.59,87.99,97.66,SUP-04,Braking,Passed,20.6,Team Gamma,Production line calibration completed.
BATCH-01516,2025-05-25,Plant 02,Line 3,Eterna,Morning,46,1,Mechanical,0,1,34.94,86.08,95.5,SUP-05,Powertrain,Passed,19.9,Team Beta,
BATCH-01323,2025-09-26,Plant 02,Line 4,Aquila GT,Afternoon,104,1,Paint,1,0,36.66,78.06,99.1,SUP-11,Interior,Passed,26.2,Team Beta,
BATCH-01079,2025-10-01,Plant 01,Line 3,Eterna,Morning,64,3,Mechanical,1,0,33.66,80.72,92.46,SUP-01,Braking,Failed,25.3,Team Delta,
BATCH-01240,2025-03-19,Plant 02,Line 3,Eterna,Morning,94,2,Dimensional,2,0,23.98,88.39,95.57,SUP-03,Electronics,Passed,16.9,Team Alpha,Minor process adjustment performed.
BATCH-00732,2025-04-24,Plant 02,Line 3,Strada X,Afternoon,70,0,None,0,0,17.51,78.71,98.64,SUP-10,Suspension,Passed,20.8,Team Gamma,
BATCH-00271,2025-02-15,Plant 01,Line 4,Veloce S,Night,45,0,None,0,0,15.35,79.24,99.52,SUP-08,Powertrain,Passed,22.5,Team Delta,
BATCH-00773,2025-03-21,Plant 02,Line 2,Strada X,Afternoon,108,1,Mechanical,1,0,23.49,94.15,95.82,SUP-07,Body,Passed,26.1,Team Gamma,
BATCH-01465,2025-04-10,Plant 02,Line 2,Strada X,Morning,91,1,Interior,1,0,38.01,83.27,97.48,SUP-03,Body,Passed,21.8,Team Delta,
BATCH-01024,01/04/2025,Plant 01,Line 4,Eterna,Morning,82,0,None,0,0,15.43,84.14,98.59,SUP-12,Electronics,Passed,22.3,Team Gamma,Routine quality inspection completed.
BATCH-00338,2025-10-24,Plant 02,Line 2,Veloce S,Morning,86,1,Electronics,1,0,7.78,90.21,96.01,SUP-12,Interior,Passed,25.6,Team Gamma,Supplier component verification required.
BATCH-01831,2025-11-28,Plant 01,Line 4,Eterna,Afternoon,63,2,Electronics,2,0,0.0,64.43,92.98,SUP-02,Electronics,Review,22.2,Team Alpha,
BATCH-01790,2025-04-18,Plant 01,Line 3,Strada X,Morning,62,2,Assembly,2,0,47.32,87.58,96.28,SUP-03,Electronics,Review,21.0,Team Beta,Minor process adjustment performed.
BATCH-00177,2025-04-02,Plant 01,Line 2,Eterna,Night,92,2,Dimensional,2,0,0.0,80.04,97.6,SUP-03,Electronics,Passed,21.3,Team Alpha,Routine quality inspection completed.
BATCH-00379,2025-01-28,Plant 01,Line 1,Strada X,Morning,71,1,Mechanical,0,1,41.02,98.09,93.06,SUP-03,Braking,Review,25.1,Team Alpha,Supplier component verification required.
BATCH-00650,2025-09-19,Plant 02,Line 2,Aquila GT,Morning,66,1,Dimensional,1,0,13.26,95.66,97.54,SUP-05,Body,Passed,22.5,Team Beta,
BATCH-00685,2025-01-15,Plant 02,Line 3,Strada X,Afternoon,71,2,Electronics,0,1,37.87,82.64,93.19,SUP-08,Braking,Review,19.5,Team Delta,
BATCH-01217,2025-12-31,Plant 02,Line 1,Eterna,Morning,63,2,Assembly,2,0,19.41,78.85,94.0,SUP-09,Powertrain,Review,22.2,Team Gamma,
BATCH-01137,2025-12-29,Plant 02,Line 2,Eterna,Afternoon,106,2,Mechanical,2,0,26.2,92.33,96.49,SUP-09,Suspension,Passed,23.0,Team Delta,Minor process adjustment performed.
BATCH-01257,2025-07-05,Plant 02,Line 4,Eterna,Morning,66,0,None,0,0,37.58,87.2,96.23,SUP-03,Body,Passed,19.6,Team Beta,
BATCH-00693,2025-04-10,Plant 02,Line 1,Strada X,Afternoon,92,2,Assembly,0,2,27.64,87.76,94.64,SUP-08,Electronics,Passed,21.4,Team Alpha,
BATCH-01105,2025-04-22,Plant 01,Line 3,Veloce S,Night,57,3,Mechanical,1,2,33.39,91.92,90.54,SUP-02,Suspension,Failed,23.8,Team Alpha,
BATCH-00349,2025-02-08,Plant 01,Line 1,Strada X,Afternoon,74,0,None,0,0,18.55,84.95,100,SUP-08,Body,Passed,26.0,Team Gamma,Supplier component verification required.
BATCH-01739,2025-02-10,Plant 02,Line 4,Aquila GT,Afternoon,51,2,Dimensional,1,1,38.9,89.37,93.54,SUP-05,Suspension,Review,21.9,Team Beta,Minor process adjustment performed.
BATCH-01229,2025-05-07,Plant 02,Line 2,Eterna,Afternoon,55,2,Paint,1,1,14.26,97.99,95.31,SUP-07,Suspension,Review,21.3,Team Beta,Production line calibration completed.
BATCH-00682,2025-05-24,Plant 02,Line 3,Strada X, Night ,84,1,Assembly,1,0,31.85,75.18,95.06,SUP-11,Braking,Passed,18.7,Team Alpha,
BATCH-00737,2025-12-10,Plant 02,Line 1,Eterna,Morning,47,1,Dimensional,1,0,12.12,74.16,96.25,SUP-09,Body,Passed,19.6,Team Delta,
BATCH-00694,2025-06-30,Plant 02,Line 3,Aquila GT,Morning,55,0,None,0,0,38.42,85.65,97.39,SUP-04,Suspension,Passed,19.5,Team Beta,Production line calibration completed.
BATCH-01196,2025-08-09,Plant 01,Line 1,Veloce S,Night,61,1,Mechanical,0,0,0.0,87.31,96.76,SUP-08,Suspension,Passed,26.8,Team Delta,Supplier component verification required.
BATCH-01969,2025-11-12,Plant 01,Line 4,Strada X,Night,109,5,Mechanical,3,1,23.2,90.3,93.8,SUP-06,Suspension,Failed,23.2,Team Alpha,
BATCH-01652,2025-09-26,Plant 02,Line 2,Veloce S,Morning,104,2,Mechanical,2,0,37.37,88.43,97.98,SUP-03,Interior,Passed,23.4,Team Beta,Supplier component verification required.
BATCH-00942,2025-08-02,Plant 01,Line 4,Strada X,Afternoon,114,1,Interior,1,0,21.96,77.6,98.46,SUP-10,Braking,Passed,19.6,Team Beta,
BATCH-00578,2025-12-06,Plant 01,Line 2,Eterna,Afternoon,118,2,Paint,0,1,18.18,92.97,97.09,SUP-12,Interior,Passed,27.1,Team Delta,
BATCH-00627,2025-02-17,Plant 02,Line 1,Aquila GT,Night,78,2,Electronics,0,2,12.47,83.39,95.92,SUP-12,Powertrain,Review,16.3,Team Gamma,Routine quality inspection completed.
BATCH-00765,2025-05-18,Plant 01,Line 2,Eterna,Morning,46,3,Mechanical,3,0,54.78,93.93,90.51,SUP-04,Interior,Failed,22.7,Team Alpha,
BATCH-00160,2025-09-12,Plant 02,Line 1,Eterna,Afternoon,120,3,Mechanical,2,0,28.02,86.64,93.35,SUP-02,Powertrain,Review,19.3,Team Gamma,Supplier component verification required.
BATCH-00039,2025-10-08,Plant 01,Line 3,Veloce S,Morning,87,3,Interior,2,0,11.44,78.22,96.19,SUP-11 ,Electronics,Review,22.6,Team Gamma,
BATCH-01198,2025-06-24,Plant 02,Line 3,Aquila GT,Afternoon,79,3,Electronics,0,2,7.99,75.19,93.69,SUP-04,Powertrain,Review,20.4,Team Beta,
BATCH-01077,2025-11-19,Plant 01,Line 2,Strada X,Afternoon,84,3,Electronics,3,0,13.1,83.69,93.74,SUP-03,Powertrain,Review,24.3,Team Gamma,Supplier component verification required.
BATCH-01643,2025-08-14,Plant 01,Line 3,Veloce S,Night,62,4,Paint,4,0,61.24,88.27,90.0,SUP-01,Electronics,Failed,21.8,Team Gamma,
BATCH-00387,2025-11-17,Plant 01,Line 1,Aquila GT,Morning,49,1,Paint,1,0,56.07,63.27,93.85,SUP-01,Electronics,Review,18.7,Team Beta,
BATCH-00931,2025-12-08,Plant 01,Line 2,Veloce S,Morning,83,4,Mechanical,0,3,22.57,87.05,92.26,SUP-11,Electronics,Failed,23.5,Team Beta,Production line calibration completed.
BATCH-00488,2025-11-27,Plant 02,Line 4,Aquila GT,Night,82,1,Electronics,1,0,4.31,91.35,98.41,SUP-04,Powertrain,Passed,25.4,Team Alpha,Minor process adjustment performed.
BATCH-00341,2025-03-24,Plant 02,Line 1,Eterna,Morning,91,5,Mechanical,4,0,45.84,93.25,90.15,SUP-02,Braking,Failed,25.3,Team Beta,
BATCH-01758,2025-04-23,Plant 01,Line 3,Eterna,Night,62,1,Assembly,1,0,43.21,80.25,95.76,SUP-03,Body,Passed,24.3,Team Gamma,Supplier component verification required.
BATCH-00803,2025-06-07,Plant 01,Line 2,Eterna,Night,119,2,Paint,0,2,52.12,77.61,93.99,SUP-06,Suspension,Review,22.0,Team Alpha,Supplier component verification required.
BATCH-00019,2025-09-10,Plant 01,Line 3,Veloce S,Night,106,2,Interior,0,0,30.58,96.01,94.32,SUP-01,Braking,Passed,23.4,Team Delta,Routine quality inspection completed.
BATCH-01705,2025-07-06,Plant 01,Line 3,Veloce S,Night,53,1,Mechanical,1,0,13.29,87.61,96.36,SUP-05,Powertrain,Passed,21.6,Team Alpha,Supplier component verification required.
BATCH-01254,2025-11-06,Plant 02,Line 2,Veloce S,Afternoon,75,0,None,0,0,31.49,68.3,99.47,SUP-04,Powertrain,Passed,20.7,Team Gamma,Supplier component verification required.
BATCH-01618,2025-11-07,Plant 01,Line 1,Strada X,Afternoon,58,1,Electronics,0,0,47.86,78.45,95.12,SUP-02,Braking,Passed,21.9,Team Delta,
BATCH-01209,2025-12-12,Plant 01,Line 4,Aquila GT,Morning,48,2,Paint,1,1,9.08,84.89,94.97,SUP-06,Body,Failed,24.3,Team Delta,
BATCH-01345,2025-06-12,Plant 02,Line 2,Aquila GT,Afternoon,90,1,Mechanical,1,0,19.17,80.24,97.72,SUP-10,Braking,Passed,25.7,Team Gamma,Supplier component verification required.
BATCH-01293,2025-07-19,Plant 02,Line 4,Aquila GT,Afternoon,109,0,None,0,0,18.44,71.08,100,SUP-06,Suspension,Passed,22.8,Team Delta,Supplier component verification required.
BATCH-00455,2025-10-09,Plant 02,Line 2,Veloce S,Afternoon,78,0,None,0,0,52.3,84.45,97.05,SUP-05,Braking,Passed,21.3,Team Gamma,Supplier component verification required.
BATCH-01447,2025-05-05,Plant 02,Line 2,Veloce S,Afternoon,95,1,Interior,1,0,36.91,78.97,96.67,SUP-07,Interior,Passed,19.3,Team Beta,
BATCH-00347,2025-02-05,Plant 02,Line 2,Eterna,NIGHT,119,0,None,0,0,7.97,66.85,99.3,SUP-05,Suspension,Passed,25.7,Team Gamma,Minor process adjustment performed.
BATCH-01332,2025-07-27,Plant 01,Line 4,Aquila GT,Night,83,2,Paint,2,0,15.67,71.7,94.18,SUP-08,Electronics,Passed,21.0,Team Alpha,
